LocationType,Location,Single Age,TimeFrame,DataFormat,Data
State,Connecticut,5,2015,Number,39185
State,Delaware,5,2015,Number,11192
State,Colorado,5,2015,Number,70132
State,California,5,2015,Number,498701
State,Arkansas,5,2015,Number,38641
State,Arizona,5,2015,Number,87700
State,Alaska,5,2015,Number,10584
Nation,United States,5,2015,Number,4020489
State,Alabama,5,2015,Number,59594
Nation,United States,5,2020,Number,4023811
State,Alaska,5,2020,Number,10216
State,Alabama,5,2020,Number,60781
State,Arizona,5,2020,Number,87255
State,Arkansas,5,2020,Number,38232
State,California,5,2020,Number,485736
State,Colorado,5,2020,Number,67432
State,Connecticut,5,2020,Number,38752
State,Delaware,5,2020,Number,11219
City,District of Columbia,5,2020,Number,8040
State,Florida,5,2020,Number,231453
State,Georgia,5,2020,Number,135392
State,Hawaii,5,2020,Number,17831
State,Idaho,5,2020,Number,24659
State,Indiana,5,2020,Number,86398
State,Illinois,5,2020,Number,153857
State,Iowa,5,2020,Number,40381
State,Kansas,5,2020,Number,38323
State,Kentucky,5,2020,Number,55525
State,Louisiana,5,2020,Number,60963
State,Maryland,5,2020,Number,75042
State,Maine,5,2020,Number,13329
State,Massachusetts,5,2020,Number,73285
State,Michigan,5,2020,Number,116777
State,Minnesota,5,2020,Number,72693
State,Mississippi,5,2020,Number,36748
State,Missouri,5,2020,Number,75057
State,Nebraska,5,2020,Number,27067
State,Montana,5,2020,Number,12947
State,Nevada,5,2020,Number,38214
State,New Hampshire,5,2020,Number,13361
State,New Jersey,5,2020,Number,109170
State,New Mexico,5,2020,Number,25507
State,North Carolina,5,2020,Number,122789
State,New York,5,2020,Number,231160
State,North Dakota,5,2020,Number,10885
State,Ohio,5,2020,Number,142166
State,Oklahoma,5,2020,Number,52626
State,Oregon,5,2020,Number,47322
State,Pennsylvania,5,2020,Number,145025
State,South Carolina,5,2020,Number,59763
State,Rhode Island,5,2020,Number,11359
State,South Dakota,5,2020,Number,12159
State,Tennessee,5,2020,Number,83264
State,Texas,5,2020,Number,413690
State,Virginia,5,2020,Number,103526
State,Vermont,5,2020,Number,6228
State,Utah,5,2020,Number,51034
State,Washington,5,2020,Number,94197
State,West Virginia,5,2020,Number,19414
State,Wisconsin,5,2020,Number,68318
State,Wyoming,5,2020,Number,7244
Territory,Puerto Rico,5,2020,Number,27887
Territory,Puerto Rico,5,2011,Number,45283
State,Wyoming,5,2011,Number,7959
State,Wisconsin,5,2011,Number,73137
State,West Virginia,5,2011,Number,21070
State,Washington,5,2011,Number,87994
State,Virginia,5,2011,Number,103378
State,Utah,5,2011,Number,51872
State,Vermont,5,2011,Number,6618
State,Texas,5,2011,Number,392339
State,Tennessee,5,2011,Number,82881
State,South Carolina,5,2011,Number,60249
State,South Dakota,5,2011,Number,11920
State,Rhode Island,5,2011,Number,11854
State,Pennsylvania,5,2011,Number,148828
State,Oregon,5,2011,Number,48021
State,Oklahoma,5,2011,Number,53081
State,Ohio,5,2011,Number,146939
State,North Dakota,5,2011,Number,8905
State,North Carolina,5,2011,Number,128092
State,New York,5,2011,Number,229657
State,New Mexico,5,2011,Number,29156
State,New Jersey,5,2011,Number,110643
State,New Hampshire,5,2011,Number,14785
State,Nebraska,5,2011,Number,26529
State,Nevada,5,2011,Number,36971
State,Montana,5,2011,Number,12485
State,Missouri,5,2011,Number,78828
State,Mississippi,5,2011,Number,42052
State,Minnesota,5,2011,Number,72001
State,Michigan,5,2011,Number,122496
State,Massachusetts,5,2011,Number,75050
State,Maryland,5,2011,Number,73526
State,Maine,5,2011,Number,14489
State,Louisiana,5,2011,Number,62636
State,Kentucky,5,2011,Number,57084
State,Kansas,5,2011,Number,41151
State,Indiana,5,2011,Number,88145
State,Iowa,5,2011,Number,41122
State,Illinois,5,2011,Number,169206
State,Idaho,5,2011,Number,24536
State,Hawaii,5,2011,Number,16979
State,Georgia,5,2011,Number,140258
State,Florida,5,2011,Number,219188
City,District of Columbia,5,2011,Number,5800
State,Delaware,5,2011,Number,11388
State,Connecticut,5,2011,Number,42565
State,Colorado,5,2011,Number,70509
State,California,5,2011,Number,510555
State,Arkansas,5,2011,Number,40019
State,Alaska,5,2011,Number,10519
State,Arizona,5,2011,Number,91221
Nation,United States,5,2011,Number,4087770
State,Alabama,5,2011,Number,61084
State,Alabama,5,2012,Number,62114
Nation,United States,5,2012,Number,4132349
State,Arizona,5,2012,Number,93161
State,Alaska,5,2012,Number,10703
State,Arkansas,5,2012,Number,40767
State,California,5,2012,Number,517140
State,Colorado,5,2012,Number,71156
State,Connecticut,5,2012,Number,42060
State,Delaware,5,2012,Number,11273
City,District of Columbia,5,2012,Number,6354
State,Florida,5,2012,Number,222807
State,Georgia,5,2012,Number,141103
State,Hawaii,5,2012,Number,17514
State,Idaho,5,2012,Number,24562
State,Illinois,5,2012,Number,168711
State,Iowa,5,2012,Number,41416
State,Indiana,5,2012,Number,88835
State,Kansas,5,2012,Number,41484
State,Kentucky,5,2012,Number,57646
State,Louisiana,5,2012,Number,64248
State,Maine,5,2012,Number,14382
State,Maryland,5,2012,Number,74890
State,Massachusetts,5,2012,Number,75399
State,Michigan,5,2012,Number,121912
State,Minnesota,5,2012,Number,73048
State,Mississippi,5,2012,Number,43705
State,Missouri,5,2012,Number,78743
State,Montana,5,2012,Number,12950
State,Nevada,5,2012,Number,37883
State,Nebraska,5,2012,Number,26671
State,New Hampshire,5,2012,Number,14511
State,New Jersey,5,2012,Number,110795
State,New Mexico,5,2012,Number,29532
State,New York,5,2012,Number,230887
State,North Carolina,5,2012,Number,129235
State,North Dakota,5,2012,Number,9355
State,Ohio,5,2012,Number,146746
State,Oklahoma,5,2012,Number,54471
State,Oregon,5,2012,Number,48580
State,Pennsylvania,5,2012,Number,148950
State,Rhode Island,5,2012,Number,11570
State,South Dakota,5,2012,Number,12272
State,South Carolina,5,2012,Number,62328
State,Tennessee,5,2012,Number,83969
State,Texas,5,2012,Number,398430
State,Vermont,5,2012,Number,6683
State,Utah,5,2012,Number,52719
State,Virginia,5,2012,Number,104861
State,Washington,5,2012,Number,90450
State,West Virginia,5,2012,Number,21340
State,Wisconsin,5,2012,Number,73672
State,Wyoming,5,2012,Number,8356
Territory,Puerto Rico,5,2012,Number,43417
Territory,Puerto Rico,5,2014,Number,39977
State,Wyoming,5,2014,Number,8155
State,Wisconsin,5,2014,Number,70874
State,West Virginia,5,2014,Number,20505
State,Washington,5,2014,Number,89891
State,Vermont,5,2014,Number,6200
State,Virginia,5,2014,Number,100971
State,Texas,5,2014,Number,397184
State,Utah,5,2014,Number,51718
State,Tennessee,5,2014,Number,81657
State,South Dakota,5,2014,Number,11931
State,South Carolina,5,2014,Number,60776
State,Rhode Island,5,2014,Number,10997
State,Pennsylvania,5,2014,Number,144523
State,Oregon,5,2014,Number,47568
State,Oklahoma,5,2014,Number,53860
State,Ohio,5,2014,Number,141885
State,North Dakota,5,2014,Number,9885
State,New York,5,2014,Number,223363
State,North Carolina,5,2014,Number,125459
State,New Mexico,5,2014,Number,28442
State,New Jersey,5,2014,Number,106140
State,New Hampshire,5,2014,Number,13720
State,Nevada,5,2014,Number,36728
State,Nebraska,5,2014,Number,26506
State,Montana,5,2014,Number,12590
State,Missouri,5,2014,Number,76051
State,Mississippi,5,2014,Number,40686
State,Minnesota,5,2014,Number,70641
State,Michigan,5,2014,Number,117077
State,Massachusetts,5,2014,Number,72992
State,Maine,5,2014,Number,13637
State,Maryland,5,2014,Number,73330
State,Louisiana,5,2014,Number,61964
State,Kentucky,5,2014,Number,55465
State,Kansas,5,2014,Number,40552
State,Iowa,5,2014,Number,40641
State,Indiana,5,2014,Number,85737
State,Illinois,5,2014,Number,160824
State,Idaho,5,2014,Number,24027
State,Hawaii,5,2014,Number,17283
State,Georgia,5,2014,Number,135709
State,Florida,5,2014,Number,216613
City,District of Columbia,5,2014,Number,6685
State,Connecticut,5,2014,Number,39630
State,Delaware,5,2014,Number,11132
State,Colorado,5,2014,Number,69249
State,California,5,2014,Number,497389
State,Arkansas,5,2014,Number,38632
State,Arizona,5,2014,Number,89227
State,Alaska,5,2014,Number,10462
Nation,United States,5,2014,Number,4007123
State,Alabama,5,2014,Number,59960
State,Alabama,5,2016,Number,59492
Nation,United States,5,2016,Number,4038022
State,Alaska,5,2016,Number,10982
State,Arizona,5,2016,Number,89089
State,Arkansas,5,2016,Number,38466
State,California,5,2016,Number,509270
State,Colorado,5,2016,Number,69381
State,Delaware,5,2016,Number,11307
State,Connecticut,5,2016,Number,39140
City,District of Columbia,5,2016,Number,8121
State,Florida,5,2016,Number,226528
State,Georgia,5,2016,Number,135875
State,Hawaii,5,2016,Number,18717
State,Idaho,5,2016,Number,23675
State,Illinois,5,2016,Number,158190
State,Indiana,5,2016,Number,84970
State,Iowa,5,2016,Number,39084
State,Kansas,5,2016,Number,39855
State,Kentucky,5,2016,Number,54804
State,Louisiana,5,2016,Number,61438
State,Maryland,5,2016,Number,74970
State,Maine,5,2016,Number,13141
State,Massachusetts,5,2016,Number,74658
State,Michigan,5,2016,Number,116400
State,Minnesota,5,2016,Number,70703
State,Mississippi,5,2016,Number,38476
State,Missouri,5,2016,Number,75533
State,Montana,5,2016,Number,12399
State,Nebraska,5,2016,Number,26276
State,Nevada,5,2016,Number,37709
State,New Hampshire,5,2016,Number,13915
State,New Jersey,5,2016,Number,107685
State,New Mexico,5,2016,Number,27261
State,North Carolina,5,2016,Number,122835
State,New York,5,2016,Number,233396
State,North Dakota,5,2016,Number,10022
State,Ohio,5,2016,Number,139978
State,Oklahoma,5,2016,Number,54092
State,Oregon,5,2016,Number,47982
State,Pennsylvania,5,2016,Number,144441
State,Rhode Island,5,2016,Number,11133
State,South Carolina,5,2016,Number,59543
State,South Dakota,5,2016,Number,12026
State,Tennessee,5,2016,Number,80841
State,Utah,5,2016,Number,51182
State,Texas,5,2016,Number,404590
State,Virginia,5,2016,Number,103150
State,Vermont,5,2016,Number,6197
State,Washington,5,2016,Number,92132
State,West Virginia,5,2016,Number,20449
State,Wisconsin,5,2016,Number,68798
State,Wyoming,5,2016,Number,7725
Territory,Puerto Rico,5,2016,Number,35133
Territory,Puerto Rico,5,2017,Number,33664
State,Wyoming,5,2017,Number,7417
State,Wisconsin,5,2017,Number,68724
State,West Virginia,5,2017,Number,20370
State,Washington,5,2017,Number,92250
State,Vermont,5,2017,Number,6188
State,Virginia,5,2017,Number,102732
State,Texas,5,2017,Number,400939
State,Utah,5,2017,Number,50207
State,Tennessee,5,2017,Number,82066
State,South Dakota,5,2017,Number,12210
State,South Carolina,5,2017,Number,59838
State,Rhode Island,5,2017,Number,11052
State,Pennsylvania,5,2017,Number,144120
State,Oregon,5,2017,Number,47626
State,Oklahoma,5,2017,Number,53530
State,Ohio,5,2017,Number,140512
State,North Dakota,5,2017,Number,10204
State,New York,5,2017,Number,228616
State,North Carolina,5,2017,Number,123158
State,New Mexico,5,2017,Number,26479
State,New Jersey,5,2017,Number,105933
State,New Hampshire,5,2017,Number,13306
State,Nevada,5,2017,Number,36845
State,Nebraska,5,2017,Number,26214
State,Montana,5,2017,Number,12625
State,Missouri,5,2017,Number,75025
State,Mississippi,5,2017,Number,38398
State,Minnesota,5,2017,Number,71422
State,Michigan,5,2017,Number,116103
State,Massachusetts,5,2017,Number,73668
State,Maine,5,2017,Number,13226
State,Maryland,5,2017,Number,73950
State,Louisiana,5,2017,Number,60546
State,Kentucky,5,2017,Number,55175
State,Kansas,5,2017,Number,39369
State,Iowa,5,2017,Number,39628
State,Indiana,5,2017,Number,85207
State,Illinois,5,2017,Number,155487
State,Idaho,5,2017,Number,23564
State,Hawaii,5,2017,Number,18340
State,Georgia,5,2017,Number,135660
State,Florida,5,2017,Number,228858
City,District of Columbia,5,2017,Number,8345
State,Connecticut,5,2017,Number,38292
State,Delaware,5,2017,Number,11223
State,Colorado,5,2017,Number,68014
State,California,5,2017,Number,497273
State,Arkansas,5,2017,Number,38776
State,Arizona,5,2017,Number,88678
State,Alaska,5,2017,Number,10656
Nation,United States,5,2017,Number,4007233
State,Alabama,5,2017,Number,59189
Nation,United States,5,2022,Number,3907298
State,Alaska,5,2022,Number,9951
State,Alabama,5,2022,Number,60337
State,Arizona,5,2022,Number,84356
State,Arkansas,5,2022,Number,37782
State,California,5,2022,Number,458025
State,Connecticut,5,2022,Number,38212
State,Delaware,5,2022,Number,11165
State,Colorado,5,2022,Number,64383
City,District of Columbia,5,2022,Number,7692
State,Florida,5,2022,Number,232262
State,Georgia,5,2022,Number,133350
State,Hawaii,5,2022,Number,16980
State,Idaho,5,2022,Number,24512
State,Indiana,5,2022,Number,84475
State,Illinois,5,2022,Number,146312
State,Iowa,5,2022,Number,39256
State,Kansas,5,2022,Number,37020
State,Kentucky,5,2022,Number,54574
State,Maryland,5,2022,Number,73063
State,Maine,5,2022,Number,13052
State,Louisiana,5,2022,Number,58172
State,Massachusetts,5,2022,Number,71067
State,Michigan,5,2022,Number,113892
State,Minnesota,5,2022,Number,70536
State,Mississippi,5,2022,Number,35589
State,Missouri,5,2022,Number,73805
State,Nebraska,5,2022,Number,26163
State,Montana,5,2022,Number,12646
State,Nevada,5,2022,Number,37107
State,New Hampshire,5,2022,Number,13152
State,New Jersey,5,2022,Number,107742
State,North Carolina,5,2022,Number,122446
State,New York,5,2022,Number,218902
State,New Mexico,5,2022,Number,23886
State,North Dakota,5,2022,Number,10485
State,Ohio,5,2022,Number,138892
State,Oklahoma,5,2022,Number,51749
State,Oregon,5,2022,Number,44373
State,Pennsylvania,5,2022,Number,140977
State,South Carolina,5,2022,Number,59217
State,Rhode Island,5,2022,Number,11070
State,South Dakota,5,2022,Number,12168
State,Tennessee,5,2022,Number,82754
State,Texas,5,2022,Number,404723
State,Virginia,5,2022,Number,101327
State,Vermont,5,2022,Number,6053
State,Utah,5,2022,Number,49183
State,Washington,5,2022,Number,90933
State,West Virginia,5,2022,Number,18308
State,Wisconsin,5,2022,Number,66356
State,Wyoming,5,2022,Number,6866
Territory,Puerto Rico,5,2022,Number,23046
Territory,Puerto Rico,5,2019,Number,28975
State,Wisconsin,5,2019,Number,68328
State,Wyoming,5,2019,Number,7348
State,West Virginia,5,2019,Number,19997
State,Washington,5,2019,Number,93772
State,Vermont,5,2019,Number,6251
State,Virginia,5,2019,Number,102965
State,Texas,5,2019,Number,416143
State,Utah,5,2019,Number,51368
State,Tennessee,5,2019,Number,82589
State,South Dakota,5,2019,Number,12449
State,Rhode Island,5,2019,Number,10989
State,South Carolina,5,2019,Number,60756
State,Pennsylvania,5,2019,Number,145063
State,Oklahoma,5,2019,Number,53478
State,Oregon,5,2019,Number,48197
State,Ohio,5,2019,Number,142435
State,North Dakota,5,2019,Number,10639
State,New York,5,2019,Number,223489
State,North Carolina,5,2019,Number,125056
State,New Jersey,5,2019,Number,105279
State,New Mexico,5,2019,Number,25966
State,New Hampshire,5,2019,Number,13276
State,Nevada,5,2019,Number,38194
State,Montana,5,2019,Number,12871
State,Nebraska,5,2019,Number,26894
State,Missouri,5,2019,Number,76043
State,Minnesota,5,2019,Number,73175
State,Mississippi,5,2019,Number,37428
State,Michigan,5,2019,Number,117334
State,Massachusetts,5,2019,Number,73061
State,Maine,5,2019,Number,13314
State,Maryland,5,2019,Number,73395
State,Kentucky,5,2019,Number,55708
State,Louisiana,5,2019,Number,61631
State,Kansas,5,2019,Number,38836
State,Iowa,5,2019,Number,40451
State,Illinois,5,2019,Number,152099
State,Indiana,5,2019,Number,86095
State,Idaho,5,2019,Number,24104
State,Hawaii,5,2019,Number,17921
State,Georgia,5,2019,Number,135225
State,Florida,5,2019,Number,233821
City,District of Columbia,5,2019,Number,7960
State,Connecticut,5,2019,Number,38006
State,Delaware,5,2019,Number,11152
State,California,5,2019,Number,493769
State,Colorado,5,2019,Number,68497
State,Arkansas,5,2019,Number,38441
State,Arizona,5,2019,Number,90872
State,Alabama,5,2019,Number,59617
State,Alaska,5,2019,Number,10484
Nation,United States,5,2019,Number,4032231
Nation,United States,5,2021,Number,3993711
State,Alaska,5,2021,Number,10161
State,Alabama,5,2021,Number,60917
State,Arizona,5,2021,Number,86400
State,Arkansas,5,2021,Number,38337
State,Colorado,5,2021,Number,66689
State,California,5,2021,Number,473940
State,Delaware,5,2021,Number,11307
State,Connecticut,5,2021,Number,38661
City,District of Columbia,5,2021,Number,7850
State,Florida,5,2021,Number,232842
State,Georgia,5,2021,Number,134685
State,Hawaii,5,2021,Number,17476
State,Idaho,5,2021,Number,25123
State,Indiana,5,2021,Number,86133
State,Illinois,5,2021,Number,151633
State,Iowa,5,2021,Number,40145
State,Kansas,5,2021,Number,38119
State,Louisiana,5,2021,Number,60407
State,Kentucky,5,2021,Number,55263
State,Maryland,5,2021,Number,74540
State,Maine,5,2021,Number,13343
State,Massachusetts,5,2021,Number,72245
State,Michigan,5,2021,Number,116162
State,Mississippi,5,2021,Number,36447
State,Minnesota,5,2021,Number,72216
State,Missouri,5,2021,Number,74860
State,Nebraska,5,2021,Number,26792
State,Montana,5,2021,Number,13046
State,Nevada,5,2021,Number,38154
State,New Hampshire,5,2021,Number,13426
State,New Mexico,5,2021,Number,24902
State,New Jersey,5,2021,Number,108971
State,North Carolina,5,2021,Number,123023
State,New York,5,2021,Number,225858
State,North Dakota,5,2021,Number,10796
State,Ohio,5,2021,Number,141500
State,Oregon,5,2021,Number,46562
State,Oklahoma,5,2021,Number,52835
State,Pennsylvania,5,2021,Number,143812
State,South Carolina,5,2021,Number,59665
State,Rhode Island,5,2021,Number,11398
State,South Dakota,5,2021,Number,12192
State,Tennessee,5,2021,Number,83751
State,Texas,5,2021,Number,412754
State,Virginia,5,2021,Number,103492
State,Vermont,5,2021,Number,6224
State,Utah,5,2021,Number,50928
State,Washington,5,2021,Number,93654
State,West Virginia,5,2021,Number,18895
State,Wyoming,5,2021,Number,7179
State,Wisconsin,5,2021,Number,68001
Territory,Puerto Rico,5,2021,Number,25877
Nation,United States,6,1990,Number,3561588
State,Alabama,6,1990,Number,55914
State,Alaska,6,1990,Number,10657
State,Arizona,6,1990,Number,56358
State,Arkansas,6,1990,Number,33658
State,California,6,1990,Number,448873
State,Colorado,6,1990,Number,51229
State,Connecticut,6,1990,Number,41605
