LocationType,Location,Age group,TimeFrame,DataFormat,Data
State,Arkansas,<3,2004,Number,1144
State,Arkansas,3,2004,Number,4380
State,Arkansas,4,2004,Number,7169
State,Arkansas,5 years and older,2004,Number,280
State,Arkansas,Total,2004,Number,12973
State,Arkansas,Total,2003,Number,13168
State,Arkansas,5 years and older,2003,Number,44
State,Arkansas,4,2003,Number,7462
State,Arkansas,3,2003,Number,4548
State,Arkansas,<3,2003,Number,1114
State,Arkansas,<3,2006,Number,1232
State,Arkansas,3,2006,Number,4743
State,Arkansas,4,2006,Number,6456
State,Arkansas,5 years and older,2006,Number,949
State,Arkansas,Total,2006,Number,13380
State,Arkansas,Total,2005,Number,13255
State,Arkansas,5 years and older,2005,Number,112
State,Arkansas,4,2005,Number,6991
State,Arkansas,3,2005,Number,5015
State,Arkansas,<3,2005,Number,1137
State,Arkansas,<3,1989,Number,124
State,Arkansas,3,1989,Number,2252
State,Arkansas,4,1989,Number,4968
State,Arkansas,5 years and older,1989,Number,103
State,Arkansas,Total,1989,Number,7447
State,Arkansas,5 years and older,2007,Number,38
State,Arkansas,Total,2007,Number,11488
State,Arkansas,4,2007,Number,5521
State,Arkansas,3,2007,Number,4660
State,Arkansas,<3,2007,Number,1269
State,Arkansas,<3,2013,Number,2271
State,Arkansas,3,2013,Number,4940
State,Arkansas,4,2013,Number,5507
State,Arkansas,Total,2013,Number,12760
State,Arkansas,Total,2008,Number,11561
State,Arkansas,4,2008,Number,5358
State,Arkansas,3,2008,Number,4746
State,Arkansas,<3,2008,Number,1418
State,Arkansas,5 years and older,2013,Number,42
State,Arkansas,<3,2018,Number,3553
State,Arkansas,3,2018,Number,3771
State,Arkansas,4,2018,Number,3545
State,Arkansas,5 years and older,2018,Number,53
State,Arkansas,Total,2018,Number,10922
State,Arkansas,4,2009,Number,5322
State,Arkansas,3,2009,Number,4882
State,Arkansas,<3,2009,Number,1392
State,Arkansas,Total,2009,Number,11640
State,Arkansas,5 years and older,2009,Number,44
State,Arkansas,5 years and older,2008,Number,39
State,Arkansas,5 years and older,1988,Number,106
State,Arkansas,Total,1988,Number,7337
State,Arkansas,<3,1988,Number,100
State,Arkansas,3,1988,Number,2075
State,Arkansas,4,1988,Number,5056
State,Arkansas,<3,2010,Number,1914
State,Arkansas,4,2010,Number,5961
State,Arkansas,3,2010,Number,5358
State,Arkansas,Total,2010,Number,13298
State,Arkansas,5 years and older,2010,Number,65
State,Arkansas,5 years and older,2015,Number,46
State,Arkansas,Total,2015,Number,12012
State,Arkansas,3,2015,Number,4465
State,Arkansas,<3,2015,Number,2821
State,Arkansas,4,2015,Number,4680
State,Arkansas,4,2011,Number,5467
State,Arkansas,<3,2011,Number,2055
State,Arkansas,3,2011,Number,4969
State,Arkansas,Total,2011,Number,12813
State,Arkansas,5 years and older,2011,Number,322
State,Arkansas,Total,2012,Number,11852
State,Arkansas,<3,2012,Number,1891
State,Arkansas,3,2012,Number,4686
State,Arkansas,3,2014,Number,4631
State,Arkansas,<3,2014,Number,2451
State,Arkansas,4,2014,Number,4846
State,Arkansas,Total,2014,Number,11990
State,Arkansas,5 years and older,2014,Number,62
State,Arkansas,4,2012,Number,5210
State,Arkansas,5 years and older,2012,Number,65
State,Arkansas,<3,2017,Number,4174
State,Arkansas,3,2017,Number,3885
State,Arkansas,4,2017,Number,4084
State,Arkansas,5 years and older,2017,Number,72
State,Arkansas,Total,2017,Number,12215
State,Arkansas,5 years and older,2016,Number,247
State,Arkansas,Total,2016,Number,11873
State,Arkansas,4,2016,Number,4200
State,Arkansas,<3,2016,Number,3491
State,Arkansas,3,2016,Number,3935
State,Arkansas,<3,2019,Number,4864
State,Arkansas,3,2019,Number,3417
State,Arkansas,4,2019,Number,3249
State,Arkansas,5 years and older,2019,Number,29
State,Arkansas,Total,2019,Number,11559
State,Arkansas,<3,2021,Number,4613
State,Arkansas,3,2021,Number,2181
State,Arkansas,4,2021,Number,2541
State,Arkansas,5 years and older,2021,Number,243
State,Arkansas,Total,2021,Number,9578
State,California,<3,2021,Number,30261
State,California,3,2021,Number,23041
State,California,4,2021,Number,28147
State,California,5 years and older,2021,Number,910
State,California,Total,2021,Number,82359
State,California,<3,2019,Number,41129
State,California,3,2019,Number,39774
State,California,4,2019,Number,40572
State,California,5 years and older,2019,Number,1229
State,California,Total,2019,Number,122704
State,California,<3,2016,Number,34800
State,California,3,2016,Number,43869
State,California,4,2016,Number,49166
State,California,5 years and older,2016,Number,1365
State,California,Total,2016,Number,129200
State,California,<3,2017,Number,37608
State,California,3,2017,Number,41227
State,California,4,2017,Number,45572
State,California,5 years and older,2017,Number,1197
State,California,Total,2017,Number,125604
State,California,<3,2012,Number,22844
State,California,3,2012,Number,39047
State,California,4,2012,Number,71347
State,California,5 years and older,2012,Number,2073
State,California,Total,2012,Number,135311
State,California,4,2014,Number,60005
State,California,3,2014,Number,43486
State,California,<3,2014,Number,25638
State,California,Total,2014,Number,130513
State,California,5 years and older,2014,Number,1384
State,California,4,2011,Number,70150
State,California,3,2011,Number,38554
State,California,Total,2011,Number,134592
State,California,5 years and older,2011,Number,3532
State,California,<3,2011,Number,22356
State,California,3,2015,Number,47248
State,California,4,2015,Number,53787
State,California,5 years and older,2015,Number,1307
State,California,Total,2015,Number,132825
State,California,<3,2015,Number,30483
State,California,4,2010,Number,70317
State,California,3,2010,Number,38728
State,California,Total,2010,Number,131671
State,California,5 years and older,2010,Number,2071
State,California,<3,2010,Number,20555
State,California,<3,1988,Number,1123
State,California,5 years and older,1988,Number,1712
State,California,Total,1988,Number,49086
State,California,3,1988,Number,11459
State,California,4,1988,Number,34792
State,California,<3,2008,Number,15745
State,California,4,2009,Number,68394
State,California,3,2009,Number,37981
State,California,Total,2009,Number,123309
State,California,5 years and older,2009,Number,2524
State,California,<3,2009,Number,14410
State,California,<3,2018,Number,27893
State,California,3,2018,Number,40213
State,California,4,2018,Number,41771
State,California,5 years and older,2018,Number,1203
State,California,Total,2018,Number,111080
State,California,3,2013,Number,41737
State,California,4,2013,Number,67579
State,California,5 years and older,2013,Number,1712
State,California,Total,2013,Number,135680
State,California,Total,2008,Number,131435
State,California,5 years and older,2008,Number,2232
State,California,4,2008,Number,70668
State,California,3,2008,Number,42790
State,California,<3,2013,Number,24652
State,California,<3,2007,Number,15492
State,California,Total,2007,Number,132336
State,California,5 years and older,2007,Number,2829
State,California,4,2007,Number,71414
State,California,3,2007,Number,42601
State,California,3,1989,Number,11207
State,California,4,1989,Number,35592
State,California,5 years and older,1989,Number,1842
State,California,Total,1989,Number,49802
State,California,<3,1989,Number,1161
State,California,Total,2005,Number,129405
State,California,5 years and older,2005,Number,3119
State,California,4,2005,Number,70202
State,California,<3,2005,Number,15172
State,California,3,2005,Number,40912
State,California,3,2006,Number,42345
State,California,<3,2006,Number,15455
State,California,4,2006,Number,71933
State,California,5 years and older,2006,Number,3213
State,California,Total,2006,Number,132946
State,California,Total,2003,Number,124654
State,California,5 years and older,2003,Number,2781
State,California,4,2003,Number,71583
State,California,<3,2003,Number,12196
State,California,3,2003,Number,38094
State,California,3,2004,Number,37575
State,California,<3,2004,Number,14042
State,California,4,2004,Number,68987
State,California,5 years and older,2004,Number,5516
State,California,Total,2004,Number,126120
State,California,Total,2001,Number,113208
State,California,5 years and older,2001,Number,3892
State,California,3,2001,Number,33452
State,California,4,2001,Number,68279
State,California,<3,2001,Number,7585
State,California,<3,2002,Number,9889
State,California,4,2002,Number,66940
State,California,3,2002,Number,37626
State,California,5 years and older,2002,Number,3968
State,California,Total,2002,Number,118423
State,California,Total,1999,Number,102173
State,California,5 years and older,1999,Number,4561
State,California,3,1999,Number,28325
State,California,4,1999,Number,65284
State,California,<3,1999,Number,4003
State,California,<3,2000,Number,6590
State,California,4,2000,Number,65751
State,California,3,2000,Number,31316
State,California,5 years and older,2000,Number,3996
State,California,Total,2000,Number,107653
State,California,<3,1998,Number,7044
State,California,3,1998,Number,22217
State,California,5 years and older,1998,Number,6763
State,California,4,1998,Number,60652
State,California,Total,1998,Number,96676
State,California,Total,1997,Number,94209
State,California,4,1997,Number,66733
State,California,5 years and older,1997,Number,4613
State,California,3,1997,Number,20922
State,California,<3,1997,Number,1941
State,California,<3,1996,Number,2368
State,California,3,1996,Number,21624
State,California,5 years and older,1996,Number,5178
State,California,4,1996,Number,66002
State,California,Total,1996,Number,95172
State,California,Total,1995,Number,88388
State,California,4,1995,Number,62660
State,California,5 years and older,1995,Number,4052
State,California,3,1995,Number,20046
State,California,<3,1995,Number,1630
State,California,<3,1994,Number,1492
State,California,3,1994,Number,18566
State,California,4,1994,Number,55641
State,California,Total,1994,Number,79052
State,California,5 years and older,1994,Number,3353
State,California,5 years and older,1993,Number,2809
State,California,Total,1993,Number,69278
State,California,4,1993,Number,52074
State,California,3,1993,Number,12991
State,California,<3,1993,Number,1404
State,California,5 years and older,1991,Number,2426
State,California,Total,1991,Number,56557
State,California,4,1991,Number,40591
State,California,3,1991,Number,12578
State,California,<3,1991,Number,962
State,California,<3,1992,Number,1297
State,California,3,1992,Number,12631
State,California,4,1992,Number,46808
State,California,Total,1992,Number,63650
State,California,5 years and older,1992,Number,2914
State,California,<3,1990,Number,1017
State,California,3,1990,Number,10589
State,California,4,1990,Number,35382
State,California,5 years and older,1990,Number,2157
State,California,Total,1990,Number,49145
State,Colorado,<3,1990,Number,388
State,Colorado,3,1990,Number,1157
State,Colorado,4,1990,Number,3523
State,Colorado,5 years and older,1990,Number,1398
State,Colorado,Total,1990,Number,6466
State,Colorado,<3,1992,Number,468
State,Colorado,3,1992,Number,1759
State,Colorado,4,1992,Number,4517
State,Colorado,5 years and older,1992,Number,1208
State,Colorado,Total,1992,Number,7952
State,Colorado,Total,1991,Number,7147
State,Colorado,5 years and older,1991,Number,1100
State,Colorado,4,1991,Number,4331
State,Colorado,3,1991,Number,1301
State,Colorado,<3,1991,Number,415
State,Colorado,Total,1993,Number,8649
State,Colorado,5 years and older,1993,Number,1030
State,Colorado,4,1993,Number,5200
State,Colorado,3,1993,Number,1888
State,Colorado,<3,1993,Number,531
State,Colorado,<3,1994,Number,426
State,Colorado,3,1994,Number,2271
State,Colorado,5 years and older,1994,Number,1155
State,Colorado,4,1994,Number,5559
State,Colorado,Total,1994,Number,9411
State,Colorado,Total,1995,Number,10416
State,Colorado,5 years and older,1995,Number,1371
State,Colorado,4,1995,Number,5858
State,Colorado,<3,1995,Number,528
State,Colorado,3,1995,Number,2659
State,Colorado,4,1996,Number,5505
State,Colorado,3,1996,Number,2729
State,Colorado,<3,1996,Number,443
State,Colorado,5 years and older,1996,Number,1109
State,Colorado,Total,1996,Number,9786
State,Colorado,Total,1997,Number,10059
State,Colorado,5 years and older,1997,Number,403
State,Colorado,4,1997,Number,6367
State,Colorado,<3,1997,Number,528
State,Colorado,3,1997,Number,2761
State,Colorado,3,1998,Number,2928
State,Colorado,<3,1998,Number,757
State,Colorado,4,1998,Number,5793
State,Colorado,5 years and older,1998,Number,1053
State,Colorado,Total,1998,Number,10531
State,Colorado,3,2000,Number,3310
State,Colorado,<3,2000,Number,855
State,Colorado,5 years and older,2000,Number,931
State,Colorado,4,2000,Number,5955
State,Colorado,Total,2000,Number,11051
State,Colorado,Total,1999,Number,11152
State,Colorado,5 years and older,1999,Number,1069
State,Colorado,4,1999,Number,6079
State,Colorado,<3,1999,Number,731
State,Colorado,3,1999,Number,3273
State,Colorado,<3,2002,Number,1286
State,Colorado,3,2002,Number,4118
State,Colorado,4,2002,Number,6449
State,Colorado,5 years and older,2002,Number,364
State,Colorado,Total,2001,Number,11097
State,Colorado,4,2001,Number,5740
State,Colorado,5 years and older,2001,Number,891
State,Colorado,<3,2001,Number,1238
State,Colorado,3,2001,Number,3228
State,Colorado,Total,2002,Number,12217
State,Colorado,<3,2004,Number,1581
State,Colorado,3,2004,Number,4050
State,Colorado,4,2004,Number,6597
State,Colorado,5 years and older,2004,Number,859
State,Colorado,Total,2004,Number,13087
State,Colorado,Total,2003,Number,13467
State,Colorado,5 years and older,2003,Number,442
State,Colorado,4,2003,Number,7202
State,Colorado,3,2003,Number,4227
State,Colorado,<3,2003,Number,1596
State,Colorado,<3,2006,Number,1678
State,Colorado,3,2006,Number,3834
State,Colorado,4,2006,Number,6529
State,Colorado,5 years and older,2006,Number,1556
State,Colorado,Total,2006,Number,13597
State,Colorado,Total,2005,Number,13435
State,Colorado,5 years and older,2005,Number,628
State,Colorado,4,2005,Number,6930
State,Colorado,3,2005,Number,4150
State,Colorado,<3,2005,Number,1727
State,Colorado,<3,1989,Number,437
State,Colorado,3,1989,Number,1205
State,Colorado,4,1989,Number,4087
State,Colorado,5 years and older,1989,Number,769
State,Colorado,Total,1989,Number,6498
State,Colorado,Total,2007,Number,13162
State,Colorado,5 years and older,2007,Number,923
State,Colorado,4,2007,Number,6419
State,Colorado,3,2007,Number,4066
State,Colorado,<3,2007,Number,1754
State,Colorado,<3,2013,Number,2623
State,Colorado,3,2013,Number,4903
State,Colorado,4,2013,Number,6454
State,Colorado,5 years and older,2013,Number,293
State,Colorado,Total,2013,Number,14273
State,Colorado,Total,2008,Number,13075
State,Colorado,5 years and older,2008,Number,899
State,Colorado,4,2008,Number,6349
State,Colorado,3,2008,Number,4123
State,Colorado,<3,2008,Number,1704
State,Colorado,<3,2018,Number,2498
State,Colorado,3,2018,Number,3895
State,Colorado,4,2018,Number,5271
State,Colorado,5 years and older,2018,Number,303
State,Colorado,Total,2018,Number,11967
State,Colorado,Total,2009,Number,13083
State,Colorado,5 years and older,2009,Number,867
State,Colorado,4,2009,Number,6180
State,Colorado,<3,2009,Number,1678
State,Colorado,3,2009,Number,4358
State,Colorado,3,1988,Number,1086
State,Colorado,<3,1988,Number,334
State,Colorado,4,1988,Number,3790
State,Colorado,5 years and older,1988,Number,1054
State,Colorado,Total,1988,Number,6264
State,Colorado,<3,2010,Number,2290
State,Colorado,3,2010,Number,4234
State,Colorado,Total,2010,Number,13244
State,Colorado,5 years and older,2010,Number,899
State,Colorado,4,2010,Number,5821
State,Colorado,3,2015,Number,5030
State,Colorado,<3,2015,Number,2658
State,Colorado,4,2015,Number,6297
State,Colorado,5 years and older,2015,Number,180
State,Colorado,Total,2015,Number,14165
State,Colorado,<3,2011,Number,2418
State,Colorado,3,2011,Number,4777
State,Colorado,5 years and older,2014,Number,146
State,Colorado,Total,2014,Number,14719
State,Colorado,4,2014,Number,6815
State,Colorado,3,2014,Number,5267
State,Colorado,<3,2014,Number,2491
State,Colorado,3,2012,Number,5021
State,Colorado,<3,2012,Number,2452
State,Colorado,4,2012,Number,6450
State,Colorado,5 years and older,2012,Number,167
State,Colorado,Total,2012,Number,14090
State,Colorado,Total,2011,Number,14006
State,Colorado,5 years and older,2011,Number,247
State,Colorado,4,2011,Number,6564
State,Colorado,<3,2017,Number,3328
State,Colorado,3,2017,Number,4186
State,Colorado,4,2017,Number,5433
State,Colorado,5 years and older,2017,Number,311
State,Colorado,Total,2017,Number,13258
State,Colorado,<3,2016,Number,3091
State,Colorado,3,2016,Number,4569
State,Colorado,4,2016,Number,6190
State,Colorado,Total,2016,Number,13995
State,Colorado,5 years and older,2016,Number,145
State,Colorado,<3,2019,Number,3494
State,Colorado,3,2019,Number,3889
State,Colorado,4,2019,Number,4912
State,Colorado,5 years and older,2019,Number,336
State,Colorado,Total,2019,Number,12631
State,Colorado,<3,2021,Number,3882
State,Colorado,3,2021,Number,2438
